iter	Logloss
249	0.06902961986
250	0.06895968424
251	0.06876891094
252	0.06867167388
253	0.06852763756
254	0.06846558937
255	0.06834847476
256	0.06823448981
257	0.06813778051
258	0.06798759588
259	0.06787002038
260	0.06773323632
261	0.06765672146
262	0.0675374445
263	0.06750486867
264	0.0674432364
265	0.0673685909
266	0.06726899106
267	0.06709393491
268	0.06697352272
269	0.06686445776
270	0.06681912285
271	0.0667761471
272	0.0667018223
273	0.06666604894
274	0.06654814327
275	0.06649317792
276	0.06635234015
277	0.06622133111
278	0.06615281939
279	0.06608790739
280	0.06596170398
281	0.06585058587
282	0.06577884195
283	0.06570148158
284	0.06566530245
285	0.06559949097
286	0.06549974258
287	0.06539887473
288	0.06528913279
289	0.06521013083
290	0.06517144377
291	0.06507116585
292	0.06499891958
293	0.06494441822
294	0.06482375183
295	0.06473374641
296	0.06468543422
297	0.06453512415
298	0.06439283416
299	0.06433792184
300	0.06419313436
301	0.06412907133
302	0.06402855002
303	0.06398256345
304	0.06384954857
305	0.06376637445
306	0.06369973716
307	0.06362580979
308	0.06356620213
309	0.06341547009
310	0.06334361348
311	0.06329695676
312	0.06321974628
313	0.06317449112
314	0.06311023203
315	0.06306695416
316	0.0629902196
317	0.06289378364
318	0.06276359749
319	0.06270568601
320	0.06257533638
321	0.06248580123
322	0.06245034936
323	0.06237337285
324	0.06228926222
325	0.06219978549
326	0.06217325834
327	0.06211447978
328	0.06207778596
329	0.06205436209
330	0.06196378269
331	0.06190378744
332	0.06185025131
333	0.0617518359
334	0.06172509583
335	0.06168099087
336	0.06160264953
337	0.06154617979
338	0.06144242347
339	0.06140565293
340	0.0613441819
341	0.06123878494
342	0.06116606149
343	0.06112709487
344	0.06103556079
345	0.06098368489
346	0.06096231521
347	0.06086422953
348	0.06081661057
349	0.06073413497
350	0.06070483009
351	0.06055709387
352	0.06050110914
353	0.06048238649
354	0.06044316504
355	0.06032507685
356	0.06029333905
357	0.06023373521
358	0.06019287511
359	0.0601483882
360	0.06007975681
361	0.0600321807
362	0.05993704658
363	0.05986846424
364	0.05979533725
365	0.05969265073
366	0.05969177401
367	0.05959861934
368	0.05955743317
369	0.05942614662
370	0.05938186007
371	0.05933004394
372	0.05929821045
373	0.05919453208
374	0.0591412773
375	0.05905957162
376	0.05898879485
377	0.0588897128
378	0.05885036665
379	0.05880506783
380	0.05873266838
381	0.05865925837
382	0.05856517087
383	0.05849652879
384	0.05841946718
385	0.05827895903
386	0.0581845146
387	0.05811767708
388	0.05805791423
389	0.0580277856
390	0.05798240825
391	0.05791988326
392	0.05788054301
393	0.05782868341
394	0.05773750326
395	0.05770134578
396	0.05764959505
397	0.05759311155
398	0.0575343341
399	0.05740572951
400	0.05735959372
401	0.05733598744
402	0.05731364942
403	0.05714559584
404	0.05712142486
405	0.05707978715
406	0.05699152035
407	0.05698037625
408	0.05685360777
409	0.05680494802
410	0.05674360875
411	0.05657107417
412	0.0565296893
413	0.05650600827
414	0.0564261843
415	0.05631039408
416	0.05626761619
417	0.05625756792
418	0.05621368323
419	0.05612451243
420	0.05608669012
421	0.05601923927
422	0.05595254026
423	0.0558535924
424	0.05582690644
425	0.05576222317
426	0.05570194112
427	0.05568448048
428	0.05564671884
429	0.05562524901
430	0.0555694271
431	0.05553242864
432	0.05548084532
433	0.05542210987
434	0.05534066508
435	0.05529858964
436	0.05525413336
437	0.05521998693
438	0.05515560687
439	0.05510670141
440	0.05502622479
441	0.05497354617
442	0.05493303692
443	0.05486917927
444	0.05482814089
445	0.05475443971
446	0.05472110044
447	0.05456878303
448	0.05455738343
449	0.05444851097
450	0.05440791455
451	0.05438827743
452	0.05431378214
453	0.05425120897
454	0.05416805926
455	0.05411496289
456	0.05408498053
457	0.05405202076
458	0.05402475237
459	0.05389843442
460	0.05385095167
461	0.05381608315
462	0.05373106168
463	0.05363406065
464	0.05360549158
465	0.0535344684
466	0.05352132631
467	0.05348641435
468	0.05344098245
469	0.05334228532
470	0.05332981403
471	0.05329220338
472	0.05325586056
473	0.05325019496
474	0.05321822377
475	0.05319875702
476	0.05311198583
477	0.05308445686
478	0.05307353733
479	0.05300854879
480	0.05295175669
481	0.05293923402
482	0.05288422227
483	0.05282857541
484	0.0527782889
485	0.05276148004
486	0.05271901248
487	0.05268875717
488	0.05257252947
489	0.05254296312
490	0.05247035846
491	0.05245742076
492	0.05232656129
493	0.05231117014
494	0.05228693535
495	0.05222314456
496	0.05216009414
497	0.05208814903
498	0.05204101026
499	0.05198347931
500	0.05196643539
501	0.05189324625
502	0.05179894571
503	0.0516926765
504	0.05165290366
505	0.05161912034
506	0.05157449117
507	0.05155634848
508	0.05149670243
509	0.0514250135
510	0.05139399257
511	0.05136631948
512	0.05134731763
513	0.05130104745
514	0.05124553997
515	0.05117299383
516	0.05113863747
517	0.05111452711
518	0.05101525779
519	0.05091613144
520	0.05083399073
521	0.0507594637
522	0.05074418512
523	0.05071850899
524	0.05065926507
525	0.05064375112
526	0.05060462444
527	0.05057312812
528	0.05056162797
529	0.05055224237
530	0.05048642749
531	0.05047525633
532	0.0504400888
533	0.05041743569
534	0.05037506827
535	0.0503434481
536	0.05025803854
537	0.05019122467
538	0.05012310989
539	0.05008848712
540	0.05005155234
541	0.05003593258
542	0.05000863675
543	0.049986681
544	0.04997574131
545	0.04994461459
546	0.04986185016
547	0.04977885289
548	0.04971615099
549	0.04960880183
550	0.04958055617
551	0.0495309992
552	0.04952018236
553	0.04944285002
554	0.04939591483
555	0.04938076819
556	0.0492361535
557	0.04914438794
558	0.04901822768
559	0.04899306174
560	0.0488929289
561	0.04884729055
562	0.04875521123
563	0.04868365058
564	0.04866644492
565	0.04861827107
566	0.04860896359
567	0.04857707657
568	0.04856800241
569	0.04850561973
570	0.04846778016
571	0.04845901265
572	0.04842390263
573	0.04837442862
574	0.04833739925
575	0.04826148946
576	0.04817811749
577	0.04811521466
578	0.04807888157
579	0.04800636333
580	0.04796916527
581	0.04794917399
582	0.04786373987
583	0.04784839546
584	0.04780897925
585	0.04778639246
586	0.04775191766
587	0.04772669734
588	0.047682978
589	0.04759089315
590	0.0475087659
591	0.04747780328
592	0.04746946857
593	0.04741750535
594	0.04734328975
595	0.04726433259
596	0.04720805151
597	0.0471669987
598	0.04710392584
599	0.04706535634
600	0.04705326635
601	0.04697712202
602	0.04694994973
603	0.04687632321
604	0.0468226615
605	0.04673726742
606	0.04672265841
607	0.04669340823
608	0.04666501042
609	0.04657422199
610	0.04653323024
611	0.04647228167
612	0.04645816213
613	0.04641003647
614	0.04638712083
615	0.04635003217
616	0.04634223638
617	0.04629332356
618	0.04626138185
619	0.04625375189
620	0.04624581922
621	0.04622329822
622	0.04618212393
623	0.04610245925
624	0.04601945281
625	0.04601212722
626	0.04594013086
627	0.04590913229
628	0.04584234246
629	0.04583106727
630	0.04578979379
631	0.04571511534
632	0.04568929342
633	0.04558822773
634	0.04554547949
635	0.04553460471
636	0.04552417174
637	0.0454908972
638	0.04542835798
639	0.045382559
640	0.04535747957
641	0.04529115265
642	0.04525389452
643	0.04521863913
644	0.04518831773
645	0.04511547021
646	0.04508308941
647	0.04507259106
648	0.04504825002
649	0.04498377497
650	0.04493521302
651	0.04492040012
652	0.04488627948
653	0.04482959687
654	0.04481845029
655	0.04479234983
656	0.04476887342
657	0.04470691783
658	0.04459081828
659	0.04453504808
660	0.04442779546
661	0.0443508961
662	0.04428471509
663	0.04425903045
664	0.04420880062
665	0.04417253512
666	0.04408961041
667	0.04401819303
668	0.043958532
669	0.04394595819
670	0.04386870232
671	0.043801445
672	0.04373422686
673	0.04368093275
674	0.04363358344
675	0.0435763686
676	0.04356643144
677	0.04348723262
678	0.04345611525
679	0.04343195021
680	0.04338867279
681	0.04337624167
682	0.04331959606
683	0.04327026189
684	0.04325275173
685	0.04324168179
686	0.04318354738
687	0.04312696831
688	0.04309501487
689	0.04301180326
690	0.04299201082
691	0.04297118121
692	0.04290255127
693	0.04286583093
694	0.04283037696
695	0.04277474801
696	0.04276728797
697	0.04275965193
698	0.04274913399
699	0.04271607543
700	0.0426932548
701	0.04264209284
702	0.04257625616
703	0.04254113823
704	0.04246966792
705	0.0424553326
706	0.04239115216
707	0.04232921487
708	0.04227674672
709	0.04222300823
710	0.04211124454
711	0.04208363817
712	0.04207662449
713	0.04202707412
714	0.04200743633
715	0.04191201447
716	0.04182953651
717	0.04173383658
718	0.04165338659
719	0.04162075515
720	0.04158308387
721	0.04156240506
722	0.04148819193
723	0.04143838679
724	0.0414127053
725	0.04138646744
726	0.04135619686
727	0.04130786015
728	0.04123613018
729	0.04118597945
730	0.04116758175
731	0.04112723594
732	0.04106250172
733	0.0410058467
734	0.04093488814
735	0.04088875319
736	0.04086482343
737	0.04082639394
738	0.04081584566
739	0.04079823146
740	0.04077917356
741	0.04076955745
742	0.0407397818
743	0.04065352337
744	0.04062155345
745	0.04060063645
746	0.04048801094
747	0.04045592224
748	0.04044545403
749	0.04037313901
750	0.04033465527
751	0.04024025265
752	0.04018887977
753	0.0401627203
754	0.04009888964
755	0.04008535692
756	0.04003090307
757	0.03998244954
758	0.03997253838
759	0.0399203069
760	0.03988619222
761	0.03982647418
762	0.03979996433
763	0.03975228224
764	0.03970228576
765	0.03967220505
766	0.03965764721
767	0.03959624892
768	0.03954921967
769	0.03952982505
770	0.03948741525
771	0.0394157183
772	0.03937557769
773	0.03934925859
774	0.039331768
775	0.03923915377
776	0.03919666794
777	0.03917172326
778	0.03911259263
779	0.03910326528
780	0.03909103548
781	0.03904407473
782	0.03903648594
783	0.03895925997
784	0.03894939797
785	0.0389292999
786	0.03887055411
787	0.03880246268
788	0.03877336586
789	0.03876263436
790	0.03871526684
791	0.03868744167
792	0.03859824043
793	0.03857145509
794	0.03855051108
795	0.0384973011
796	0.03848803592
797	0.03844368217
798	0.0384067768
799	0.03835065548
800	0.03827615986
801	0.03822928342
802	0.0381894899
803	0.03818058997
804	0.038115294
805	0.03808146844
806	0.03806335477
807	0.03802399636
808	0.03797961927
809	0.03792267838
810	0.03787310984
811	0.03785857109
812	0.03779683268
813	0.03777539654
814	0.0377013459
815	0.03764227975
816	0.03762606662
817	0.03761151539
818	0.03755764997
819	0.0375489776
820	0.03753383659
821	0.03751313333
822	0.03745325574
823	0.03743173056
824	0.03741605156
825	0.03737344173
826	0.03732596688
827	0.03728333238
828	0.03719954235
829	0.03718432574
830	0.03714174537
831	0.03709663573
832	0.03708816149
833	0.03704481834
834	0.03696497561
835	0.03693149879
836	0.03689822696
837	0.03688407109
838	0.03686041178
839	0.03681769682
840	0.03679687777
841	0.03678876418
842	0.03673308402
843	0.03670015017
844	0.03665857393
845	0.03659000254
846	0.03657475385
847	0.03654659897
848	0.03654247841
849	0.03648774054
850	0.03646244703
851	0.03640183184
852	0.03635185114
853	0.03632675328
854	0.03629426
855	0.03628502124
856	0.03622082876
857	0.03617431024
858	0.03615611994
859	0.03613152624
860	0.03611389834
861	0.03610085484
862	0.03609340044
863	0.03607877279
864	0.03606447405
865	0.03605642987
866	0.03602501639
867	0.03597247338
868	0.03592722447
869	0.0359174471
870	0.03590375214
871	0.03589094175
872	0.0358484992
873	0.03583183956
874	0.03579369533
875	0.03570783552
876	0.0356857585
877	0.03564400926
878	0.03555014346
879	0.03551455995
880	0.03550485706
881	0.03548591598
882	0.03543267651
883	0.0354062504
884	0.03538602833
885	0.03529621452
886	0.03526865408
887	0.03522402236
888	0.03521648378
889	0.03520909765
890	0.03518082519
891	0.03511128571
892	0.03505668605
893	0.03504305569
894	0.03499280077
895	0.03493650494
896	0.03487070722
897	0.03484779158
898	0.03480482513
899	0.03478704641
900	0.03473912189
901	0.03469437101
902	0.03465728931
903	0.03458086666
904	0.03454944547
905	0.03452443769
906	0.03446147703
907	0.03444130692
908	0.03440650715
909	0.03436861355
910	0.03434343444
911	0.03427964404
912	0.03426497839
913	0.03424859495
914	0.03422969649
915	0.03415285275
916	0.03412831745
917	0.03409137298
918	0.03402381956
919	0.03400195699
920	0.03396238779
921	0.03391877341
922	0.03389450189
923	0.03381075325
924	0.03378592054
925	0.03376454512
926	0.03370057862
927	0.03363971466
928	0.03358197165
929	0.03356240477
930	0.03350941999
931	0.03344220652
932	0.03343311632
933	0.03342076683
934	0.03333700771
935	0.03329864946
936	0.03327891937
937	0.03321377864
938	0.03318392218
939	0.03317431297
940	0.03314421212
941	0.03312035482
942	0.03309631627
943	0.03308951674
944	0.03307667583
945	0.03304608322
946	0.03302746842
947	0.03294721214
948	0.032903166
949	0.03288136467
950	0.0328591346
951	0.03285735289
952	0.03283551209
953	0.03277809686
954	0.0327691398
955	0.03275553011
956	0.03268923809
957	0.03263141059
958	0.03261683717
959	0.03256495779
960	0.03254990896
961	0.03250466651
962	0.03249816506
963	0.03248590679
964	0.0324273696
965	0.03240601753
966	0.03239933028
967	0.03238895782
968	0.03237766536
969	0.03235067618
970	0.03231036149
971	0.03229302569
972	0.0322612729
973	0.03223293053
974	0.03217436449
975	0.03215604766
976	0.03211359251
977	0.03208165488
978	0.03205747372
979	0.03199961362
980	0.03197763608
981	0.03195967614
982	0.03191586357
983	0.03190485363
984	0.03187375873
985	0.03184883602
986	0.03180962336
987	0.0317508469
988	0.03170645239
989	0.03170085166
990	0.03168387103
991	0.03165733964
992	0.03164703872
993	0.03160483033
994	0.03158990824
995	0.03156768421
996	0.03150645009
997	0.03149556917
998	0.03147380448
999	0.03147046803
